problem,family,n,group,algorithm,temperature,temp_str,train_set,seed,edges,n_selected,f1,time,train_sp,test_sp,test1_sp,test2_sp,train_ll,test_ll,test1_ll,test2_ll,train_kl,test_kl,test1_kl,test2_kl,ll_s0,kl_s0,sp_s0,ll_s1,kl_s1,sp_s1,ll_s2,kl_s2,sp_s2
Deceptive3_39,Deceptive3,39,small,dt,0.1,0.1,2,1,32.0,800.0,0.22535211,0.79743409,0.64797131,0.6258571150000001,0.62578677,0.62592746,-10.573866,-67.064835,-91.491938,-42.637732,0.058832877,29.761014,42.899127,16.622901,-91.491938,42.899127,0.62578677,-42.637732,16.622901,0.62592746,-10.573866,0.058832877,0.64797131
Deceptive3_39,Deceptive3,39,small,dt,1.0,1.0,2,1,42.0,800.0,0.32098765,1.0173545,0.64545607,0.62702609,0.58292146,0.67113072,-4.4413348,-46.772859000000004,-65.571143,-27.974575,0.51270511,32.0096375,47.903,16.116275,-65.571143,47.903,0.58292146,-27.974575,16.116275,0.67113072,-4.4413348,0.51270511,0.64545607
Deceptive3_39,Deceptive3,39,small,dt,10.0,10,2,1,38.0,800.0,0.33766234,0.87285423,0.30714641,0.6341925,0.60171585,0.66666915,-4.4100041,-44.871986500000006,-62.917506,-26.826467,0.57390946,32.045846499999996,47.610743,16.48095,-62.917506,47.610743,0.60171585,-26.826467,16.48095,0.66666915,-4.4100041,0.57390946,0.30714641
Deceptive3_39,Deceptive3,39,small,fi_k2,0.1,0.1,2,1,40.0,800.0,0.35443038,0.45746994,0.64789196,0.6372114600000001,0.61845509,0.65596783,-9.8504328,-61.7616785,-83.797088,-39.726269,0.057841449,26.475445500000003,37.795143,15.155748,-83.797088,37.795143,0.61845509,-39.726269,15.155748,0.65596783,-9.8504328,0.057841449,0.64789196
Deceptive3_39,Deceptive3,39,small,fi_k2,1.0,1.0,2,1,56.0,800.0,0.29473684,0.47792268,0.64547961,0.626776335,0.58775998,0.66579269,-4.4096629,-45.6932835,-63.837361,-27.549206,0.48153982,30.9918805,46.234953,15.748808,-63.837361,46.234953,0.58775998,-27.549206,15.748808,0.66579269,-4.4096629,0.48153982,0.64547961
Deceptive3_39,Deceptive3,39,small,fi_k2,10.0,10,2,1,47.0,800.0,0.30232558,0.47496748,0.47592892,0.6389143349999999,0.61333439,0.66449428,-4.3843244,-44.2959915,-62.136319,-26.455664,0.54795277,31.4521605,46.807926,16.096395,-62.136319,46.807926,0.61333439,-26.455664,16.096395,0.66449428,-4.3843244,0.54795277,0.47592892
Deceptive3_39,Deceptive3,39,small,k2,0.1,0.1,2,1,56.0,800.0,0.33684211,0.45705724,0.6521745,0.63038538,0.60590489,0.65486587,-10.909182,-58.3425795,-77.601746,-39.083413,0.012746369,25.140645000000003,34.857429,15.423861,-77.601746,34.857429,0.60590489,-39.083413,15.423861,0.65486587,-10.909182,0.012746369,0.6521745
Deceptive3_39,Deceptive3,39,small,k2,1.0,1.0,2,1,68.0,800.0,0.31775701,0.27978778,0.64549213,0.6480273999999999,0.6292901,0.6667647,-4.3991123,-43.7630555,-61.020209,-26.505902,0.46563566,29.341178499999998,43.942347,14.74001,-61.020209,43.942347,0.6292901,-26.505902,14.74001,0.6667647,-4.3991123,0.46563566,0.64549213
Deceptive3_39,Deceptive3,39,small,k2,10.0,10,2,1,61.0,800.0,0.34,0.19580507,0.49302593,0.66196575,0.65531723,0.66861427,-4.3672694,-42.4506125,-59.357479,-25.543746,0.53170438,29.8593865,44.513543,15.20523,-59.357479,44.513543,0.65531723,-25.543746,15.20523,0.66861427,-4.3672694,0.53170438,0.49302593
Deceptive3_39,Deceptive3,39,small,k2_ensemble,0.1,0.1,2,1,14.0,800.0,0.33962264,0.83440042,0.32794792,0.68785707,0.71754571,0.65816843,-14.345697,-48.957285500000005,-67.12914,-30.785431,2.6879448,19.2503155,26.876131,11.6245,-67.12914,26.876131,0.71754571,-30.785431,11.6245,0.65816843,-14.345697,2.6879448,0.32794792
Deceptive3_39,Deceptive3,39,small,k2_ensemble,1.0,1.0,2,1,26.0,800.0,0.33846154,0.62739134,0.36140563,0.761505145,0.76386926,0.75914103,-6.5066566,-33.5064175,-48.208038,-18.804797,3.039672,19.200866650000002,30.455029,7.9467043,-48.208038,30.455029,0.76386926,-18.804797,7.9467043,0.75914103,-6.5066566,3.039672,0.36140563
Deceptive3_39,Deceptive3,39,small,k2_ensemble,10.0,10,2,1,17.0,800.0,0.39285714,0.31903148,-0.084090072,0.7722592800000001,0.77886127,0.76565729,-6.5685175,-33.17107,-47.833834,-18.508306,2.4587428,20.398362849999998,32.304517,8.4922087,-47.833834,32.304517,0.77886127,-18.508306,8.4922087,0.76565729,-6.5685175,2.4587428,-0.084090072
Deceptive3_39,Deceptive3,39,small,k2_mb,0.1,0.1,2,1,44.0,800.0,0.36144578,1.2686286,0.65010192,0.655827515,0.64800648,0.66364855,-9.9992915,-60.7801975,-82.338578,-39.221817,0.034621543,26.608322,38.046405,15.170239,-82.338578,38.046405,0.64800648,-39.221817,15.170239,0.66364855,-9.9992915,0.034621543,0.65010192
Deceptive3_39,Deceptive3,39,small,k2_mb,1.0,1.0,2,1,55.0,800.0,0.31914894,0.83499002,0.38333795,0.6559247500000001,0.63826911,0.67358039,-4.5080433,-44.7261815,-62.897286,-26.555077,0.58990107,30.180598,45.231215,15.129981,-62.897286,45.231215,0.63826911,-26.555077,15.129981,0.67358039,-4.5080433,0.58990107,0.38333795
Deceptive3_39,Deceptive3,39,small,k2_mb,10.0,10,2,1,47.0,800.0,0.3255814,0.79450727,0.23805997,0.67435399,0.67304225,0.67566573,-4.5723219,-42.9459985,-60.599903,-25.292094,0.70795686,30.2091945,45.271094,15.147295,-60.599903,45.271094,0.67304225,-25.292094,15.147295,0.67566573,-4.5723219,0.70795686,0.23805997
Deceptive3_39,Deceptive3,39,small,k2_mi,0.1,0.1,2,1,55.0,800.0,0.31914894,0.25069904,0.65215071,0.6066877100000001,0.62576812,0.5876073,-10.485665,-60.796338500000005,-81.250562,-40.342115,0.013884301,26.688088,37.364356,16.01182,-81.250562,37.364356,0.62576812,-40.342115,16.01182,0.5876073,-10.485665,0.013884301,0.65215071
Deceptive3_39,Deceptive3,39,small,k2_mi,1.0,1.0,2,1,69.0,800.0,0.27777778,0.30564737,0.64545607,0.5981887850000001,0.60183646,0.59454111,-4.3950739,-45.486023,-62.393806,-28.57824,0.45960912,30.852922500000002,44.71894,16.986905,-62.393806,44.71894,0.60183646,-28.57824,16.986905,0.59454111,-4.3950739,0.45960912,0.64545607
Deceptive3_39,Deceptive3,39,small,k2_mi,10.0,10,2,1,49.0,800.0,0.34090909,0.11558557,0.45135742,0.60841853,0.62168812,0.59514894,-4.3856306,-44.521169,-61.488249,-27.554089,0.54902655,31.7413905,46.276434,17.206347,-61.488249,46.276434,0.62168812,-27.554089,17.206347,0.59514894,-4.3856306,0.54902655,0.45135742
Deceptive3_39,Deceptive3,39,small,k2_plus,0.1,0.1,2,1,45.0,800.0,0.33333333,0.21027517,0.64789873,0.6172073149999999,0.63636531,0.59804932,-9.2239692,-62.4416595,-84.45862,-40.424699,0.047575295,28.605928,40.787286,16.42457,-84.45862,40.787286,0.63636531,-40.424699,16.42457,0.59804932,-9.2239692,0.047575295,0.64789873
Deceptive3_39,Deceptive3,39,small,k2_plus,1.0,1.0,2,1,66.0,800.0,0.26666667,0.74654651,0.63921701,0.592051535,0.58514941,0.59895366,-4.3907378,-46.823145499999995,-64.389585,-29.256706,0.45442641,32.248134,46.857955,17.638313,-64.389585,46.857955,0.58514941,-29.256706,17.638313,0.59895366,-4.3907378,0.45442641,0.63921701
Deceptive3_39,Deceptive3,39,small,k2_plus,10.0,10,2,1,53.0,800.0,0.30434783,0.3717773,0.48856968,0.61695155,0.62962408,0.60427902,-4.3683521,-45.202293,-62.756427,-27.648159,0.53206762,32.385514,47.434284,17.336744,-62.756427,47.434284,0.62962408,-27.648159,17.336744,0.60427902,-4.3683521,0.53206762,0.48856968
Deceptive3_39,Deceptive3,39,small,k2_refine,0.1,0.1,2,1,45.0,800.0,0.33333333,0.20772171,0.64789873,0.6172073149999999,0.63636531,0.59804932,-9.2239692,-62.4416595,-84.45862,-40.424699,0.047575295,28.605928,40.787286,16.42457,-84.45862,40.787286,0.63636531,-40.424699,16.42457,0.59804932,-9.2239692,0.047575295,0.64789873
Deceptive3_39,Deceptive3,39,small,k2_refine,1.0,1.0,2,1,66.0,800.0,0.26666667,0.7450335,0.63921701,0.592051535,0.58514941,0.59895366,-4.3907378,-46.823145499999995,-64.389585,-29.256706,0.45442641,32.248134,46.857955,17.638313,-64.389585,46.857955,0.58514941,-29.256706,17.638313,0.59895366,-4.3907378,0.45442641,0.63921701
Deceptive3_39,Deceptive3,39,small,k2_refine,10.0,10,2,1,53.0,800.0,0.30434783,0.37290716,0.48856968,0.61695155,0.62962408,0.60427902,-4.3683521,-45.202293,-62.756427,-27.648159,0.53206762,32.385514,47.434284,17.336744,-62.756427,47.434284,0.62962408,-27.648159,17.336744,0.60427902,-4.3683521,0.53206762,0.48856968
Deceptive3_39,Deceptive3,39,small,pc,0.1,0.1,2,1,36.0,800.0,0.34666667,0.13498116,0.35241618,0.668459395,0.6795695,0.65734929,-12.00198,-49.044698000000004,-66.701058,-31.388338,2.0632615,19.6462645,27.331937,11.960592,-66.701058,27.331937,0.6795695,-31.388338,11.960592,0.65734929,-12.00198,2.0632615,0.35241618
Deceptive3_39,Deceptive3,39,small,pc,1.0,1.0,2,1,38.0,800.0,0.33766234,0.62855005,0.033358109,0.7447539299999999,0.7490005,0.74050736,-6.1204506,-33.768757,-47.810298,-19.727216,2.6169379,19.3919189,30.135008,8.6488298,-47.810298,30.135008,0.7490005,-19.727216,8.6488298,0.74050736,-6.1204506,2.6169379,0.033358109
Deceptive3_39,Deceptive3,39,small,pc,10.0,10,2,1,36.0,800.0,0.34666667,0.28962088,-0.072763109,0.76658933,0.77216589,0.76101277,-6.0915949,-34.263669,-49.062598,-19.46474,2.0328801,21.469991750000002,33.619739,9.3202445,-49.062598,33.619739,0.77216589,-19.46474,9.3202445,0.76101277,-6.0915949,2.0328801,-0.072763109
Deceptive3_39,Deceptive3,39,small,rfe_k2,0.1,0.1,2,1,46.0,800.0,0.37647059,0.77869201,0.65211428,0.6221005749999999,0.61067491,0.63352624,-11.081273,-61.75673999999999,-82.62145,-40.89203,0.01335174,25.8941935,36.96551,14.822877,-82.62145,36.96551,0.61067491,-40.89203,14.822877,0.63352624,-11.081273,0.01335174,0.65211428
Deceptive3_39,Deceptive3,39,small,rfe_k2,1.0,1.0,2,1,61.0,800.0,0.32,0.85915017,0.64545607,0.62084483,0.59549422,0.64619544,-4.4006453,-45.483336,-63.030817,-27.935855,0.47046347,30.819663,45.465044,16.174282,-63.030817,45.465044,0.59549422,-27.935855,16.174282,0.64619544,-4.4006453,0.47046347,0.64545607
Deceptive3_39,Deceptive3,39,small,rfe_k2,10.0,10,2,1,49.0,800.0,0.34090909,0.76925468,0.47097409,0.62862524,0.61593049,0.64131999,-4.3817362,-44.4613035,-61.961242,-26.961365,0.54427869,31.605004,46.624383,16.585625,-61.961242,46.624383,0.61593049,-26.961365,16.585625,0.64131999,-4.3817362,0.54427869,0.47097409
Deceptive3_39,Deceptive3,39,small,sartre,0.1,0.1,2,1,9.0,800.0,0.125,0.42833567,-0.17098667,0.728245905,0.72113052,0.73536129,-10.072846,-43.120560999999995,-61.782714,-24.458408,3.2302303,15.8003733,24.357767,7.2429796,-61.782714,24.357767,0.72113052,-24.458408,7.2429796,0.73536129,-10.072846,3.2302303,-0.17098667
Deceptive3_39,Deceptive3,39,small,sartre,1.0,1.0,2,1,21.0,800.0,0.4,0.11359262,0.16903678,0.7744575650000001,0.77350353,0.7754116,-6.6210406,-32.214944,-46.36717,-18.062718,3.2511562,17.88706605,28.549079,7.2250531,-46.36717,28.549079,0.77350353,-18.062718,7.2250531,0.7754116,-6.6210406,3.2511562,0.16903678
Deceptive3_39,Deceptive3,39,small,sartre,10.0,10,2,1,2.0,800.0,0.097560976,0.025722265,-0.38162698,0.748177545,0.75005377,0.74630132,-7.3235794,-31.8031165,-46.078769,-17.527464,3.0771841,19.2330428,30.955548,7.5105376,-46.078769,30.955548,0.75005377,-17.527464,7.5105376,0.74630132,-7.3235794,3.0771841,-0.38162698
Deceptive3_39,Deceptive3,39,small,stable_hc,0.1,0.1,2,1,33.0,800.0,0.22222222,0.66088152,0.64792815,0.6197236500000001,0.61531662,0.62413068,-10.341259,-67.075637,-91.43276,-42.718514,0.047306274,30.158047,43.48551,16.830584,-91.43276,43.48551,0.61531662,-42.718514,16.830584,0.62413068,-10.341259,0.047306274,0.64792815
Deceptive3_39,Deceptive3,39,small,stable_hc,1.0,1.0,2,1,37.0,800.0,0.34210526,0.6665163,0.63547178,0.628087425,0.58373699,0.67243786,-4.4802106,-46.6157425,-65.244809,-27.986676,0.55377079,31.801379,47.462749,16.140009,-65.244809,47.462749,0.58373699,-27.986676,16.140009,0.67243786,-4.4802106,0.55377079,0.63547178
Deceptive3_39,Deceptive3,39,small,stable_hc,10.0,10,2,1,36.0,800.0,0.34666667,0.6498487,0.32423075,0.6325043699999999,0.59937284,0.6656359,-4.4445036,-44.6943735,-62.5561,-26.832647,0.59924658,31.85361,47.222476,16.484744,-62.5561,47.222476,0.59937284,-26.832647,16.484744,0.6656359,-4.4445036,0.59924658,0.32423075
Deceptive3_39,Deceptive3,39,small,stable_pc,0.1,0.1,2,1,9.0,800.0,0.375,1.1044633,0.25406684,0.623914635,0.68142958,0.56639969,-19.699967,-49.665198000000004,-65.445908,-33.884488,3.4195033,21.679977,28.101384,15.25857,-65.445908,28.101384,0.68142958,-33.884488,15.25857,0.56639969,-19.699967,3.4195033,0.25406684
Deceptive3_39,Deceptive3,39,small,stable_pc,1.0,1.0,2,1,9.0,800.0,0.375,1.261642,-0.035247387,0.774721735,0.78018908,0.76925439,-7.009286,-31.531129999999997,-45.493809,-17.568451,3.8285883,17.085581,27.526914,6.644248,-45.493809,27.526914,0.78018908,-17.568451,6.644248,0.76925439,-7.009286,3.8285883,-0.035247387
Deceptive3_39,Deceptive3,39,small,stable_pc,10.0,10,2,1,9.0,800.0,0.375,0.73280644,-0.10099915,0.780679975,0.78295663,0.77840332,-6.9111861,-32.672152,-47.477726,-17.866578,2.743601,19.8130785,31.802249,7.823908,-47.477726,31.802249,0.78295663,-17.866578,7.823908,0.77840332,-6.9111861,2.743601,-0.10099915
Deceptive3_39,Deceptive3,39,small,univ_bn,0.1,0.1,2,1,0.0,800.0,0.0,0.0004131794,-0.2101407,0.6308774500000001,0.68334603,0.57840887,-19.62247,-45.259446,-60.391807,-30.127085,4.2381497,17.765207,23.439737,12.090677,-60.391807,23.439737,0.68334603,-30.127085,12.090677,0.57840887,-19.62247,4.2381497,-0.2101407
Deceptive3_39,Deceptive3,39,small,univ_bn,1.0,1.0,2,1,0.0,800.0,0.0,0.00040769577,-0.44636672,0.7412690799999999,0.74373196,0.7388062,-7.6726541,-29.871694500000004,-43.07867,-16.664719,4.604084,15.9657063,26.067112,5.8643006,-43.07867,26.067112,0.74373196,-16.664719,5.8643006,0.7388062,-7.6726541,4.604084,-0.44636672
Deceptive3_39,Deceptive3,39,small,univ_bn,10.0,10,2,1,0.0,800.0,0.0,0.00039887428,-0.44635044,0.7520808050000001,0.74908812,0.75507349,-7.5610386,-31.506449999999997,-45.821282,-17.191618,3.2660399,18.97999235,30.766692,7.1932927,-45.821282,30.766692,0.74908812,-17.191618,7.1932927,0.75507349,-7.5610386,3.2660399,-0.44635044
Deceptive3_66,Deceptive3,66,medium,aic,0.1,0.1,0,1,206.0,800.0,0.088235294,2.2601194,0.75542605,0.311905055,0.86236866,-0.23855855,-47.789225,-26.5036025,-32.303769,-20.703436,13.45592,5.06602925,3.2880292,6.8440293,-47.789225,13.45592,0.75542605,-32.303769,3.2880292,0.86236866,-20.703436,6.8440293,-0.23855855
Deceptive3_66,Deceptive3,66,medium,aic,1.0,1.0,0,1,86.0,800.0,0.039473684,0.73109627,0.71196507,0.33072997499999995,0.89416972,-0.23270977,-43.719608,-31.203511,-34.367719,-28.039303,4.4063364,1.51901769,2.8569868,0.18104858,-43.719608,4.4063364,0.71196507,-34.367719,2.8569868,0.89416972,-28.039303,0.18104858,-0.23270977
Deceptive3_66,Deceptive3,66,medium,aic,10.0,10,0,1,81.0,800.0,0.0,1.8104308,0.68743913,0.3330761,0.89391688,-0.22776468,-43.722976,-32.2337815,-35.059913,-29.40765,4.1782185,1.5381286975000001,2.9779273,0.098330095,-43.722976,4.1782185,0.68743913,-35.059913,2.9779273,0.89391688,-29.40765,0.098330095,-0.22776468
Deceptive3_66,Deceptive3,66,medium,bic,0.1,0.1,0,1,137.0,800.0,0.1182266,3.6143363,0.75747119,0.31824483000000003,0.88044496,-0.2439553,-47.071198,-26.259972,-31.396412,-21.123532,10.536245,4.74067955,2.3529581,7.128401,-47.071198,10.536245,0.75747119,-31.396412,2.3529581,0.88044496,-21.123532,7.128401,-0.2439553
Deceptive3_66,Deceptive3,66,medium,bic,1.0,1.0,0,1,23.0,800.0,0.02247191,1.0490353,0.71836694,0.332482815,0.8976754,-0.23270977,-43.948154,-32.988223,-35.361017,-30.615429,3.7234626,0.97898403,1.8236284,0.13433966,-43.948154,3.7234626,0.71836694,-35.361017,1.8236284,0.8976754,-30.615429,0.13433966,-0.23270977
Deceptive3_66,Deceptive3,66,medium,bic,10.0,10,0,1,21.0,800.0,0.0,0.83448553,0.70873232,0.33353275,0.89977527,-0.23270977,-43.9397,-33.9463225,-36.098964,-31.793681,3.44402,1.0111618015,1.966974,0.055349603,-43.9397,3.44402,0.70873232,-36.098964,1.966974,0.89977527,-31.793681,0.055349603,-0.23270977
Deceptive3_66,Deceptive3,66,medium,binotears,0.1,0.1,0,1,0.0,800.0,0.0,0.10105586,0.72169548,0.33717303499999995,0.90705584,-0.23270977,-45.58811,-27.7265215,-31.234357,-24.218686,4.7274072,3.582617305,0.91275601,6.2524786,-45.58811,4.7274072,0.72169548,-31.234357,0.91275601,0.90705584,-24.218686,6.2524786,-0.23270977
Deceptive3_66,Deceptive3,66,medium,binotears,1.0,1.0,0,1,0.0,800.0,0.0,0.1011157,0.71984062,0.33821135999999996,0.90913249,-0.23270977,-44.057021,-33.891087,-35.893162,-31.889012,3.3861475,0.743493445,1.3717223,0.11526459,-44.057021,3.3861475,0.71984062,-35.893162,1.3717223,0.90913249,-31.889012,0.11526459,-0.23270977
Deceptive3_66,Deceptive3,66,medium,binotears,10.0,10,0,1,0.0,800.0,0.0,0.57897067,0.71795335,0.337947375,0.90860452,-0.23270977,-44.038001,-34.7319935,-36.565246,-32.898741,3.1757846,0.789579244,1.5389073,0.040251188,-44.038001,3.1757846,0.71795335,-36.565246,1.5389073,0.90860452,-32.898741,0.040251188,-0.23270977
Deceptive3_66,Deceptive3,66,medium,bounded_tw,0.1,0.1,0,1,26.0,800.0,0.02173913,0.73192072,0.72345514,0.33287571,0.89824386,-0.23249244,-45.648876,-27.33521,-31.160421,-23.509999,5.3024388,3.7586626499999998,1.1539717,6.3633536,-45.648876,5.3024388,0.72345514,-31.160421,1.1539717,0.89824386,-23.509999,6.3633536,-0.23249244
Deceptive3_66,Deceptive3,66,medium,bounded_tw,1.0,1.0,0,1,3.0,800.0,0.0,0.63064909,0.71924262,0.33729906499999995,0.9073079,-0.23270977,-44.040483,-33.849389,-35.879636,-31.819142,3.3746093,0.75760158,1.39819,0.11701316,-44.040483,3.3746093,0.71924262,-35.879636,1.39819,0.9073079,-31.819142,0.11701316,-0.23270977
Deceptive3_66,Deceptive3,66,medium,bounded_tw,10.0,10,0,1,4.0,800.0,0.0,0.62738752,0.7118722,0.33671532499999995,0.90614042,-0.23270977,-44.018881,-34.54231,-36.442909,-32.641711,3.2449161,0.8390573545,1.6293545,0.048760209,-44.018881,3.2449161,0.7118722,-36.442909,1.6293545,0.90614042,-32.641711,0.048760209,-0.23270977
Deceptive3_66,Deceptive3,66,medium,dmbbn,0.1,0.1,0,1,548.0,800.0,0.094462541,254.71811,0.74251242,0.26923424,0.78800819,-0.24953971,-40.897874,-31.3832545,-38.842045,-23.924464,13.015845,11.939225949999999,6.7779019,17.10055,-40.897874,13.015845,0.74251242,-38.842045,6.7779019,0.78800819,-23.924464,17.10055,-0.24953971
Deceptive3_66,Deceptive3,66,medium,dmbbn,1.0,1.0,0,1,90.0,800.0,0.038461538,2.8968551,0.7093118,0.330397515,0.8935048,-0.23270977,-43.738306,-31.521787500000002,-34.562435,-28.48114,4.2829887,1.444975825,2.7086954,0.18125625,-43.738306,4.2829887,0.7093118,-34.562435,2.7086954,0.8935048,-28.48114,0.18125625,-0.23270977
Deceptive3_66,Deceptive3,66,medium,dmbbn,10.0,10,0,1,92.0,800.0,0.037974684,2.7795777,0.68402507,0.33102729,0.88981926,-0.22776468,-43.715924,-32.276298,-35.1408,-29.411796,4.1085997,1.588471315,3.0699611,0.10698153,-43.715924,4.1085997,0.68402507,-35.1408,3.0699611,0.88981926,-29.411796,0.10698153,-0.22776468
Deceptive3_66,Deceptive3,66,medium,dt,0.1,0.1,0,1,452.0,800.0,0.061776062,345.94785,0.75547364,0.28330136499999997,0.80409137,-0.23748864,-44.619888,-28.189084,-37.265217,-19.112951,15.183059,12.96150775,7.2085325,18.714483,-44.619888,15.183059,0.75547364,-37.265217,7.2085325,0.80409137,-19.112951,18.714483,-0.23748864
Deceptive3_66,Deceptive3,66,medium,dt,1.0,1.0,0,1,79.0,800.0,0.013793103,22.276168,0.7058656,0.32780769499999995,0.88832516,-0.23270977,-43.687333,-31.7887685,-34.743513,-28.834024,4.0997639,1.383597145,2.5977154,0.16947889,-43.687333,4.0997639,0.7058656,-34.743513,2.5977154,0.88832516,-28.834024,0.16947889,-0.23270977
Deceptive3_66,Deceptive3,66,medium,dt,10.0,10,0,1,59.0,800.0,0.016,16.77232,0.70005739,0.329294235,0.89129824,-0.23270977,-43.761768,-33.0956715,-35.590698,-30.600645,3.791647,1.2713446215000002,2.4632743,0.079414943,-43.761768,3.791647,0.70005739,-35.590698,2.4632743,0.89129824,-30.600645,0.079414943,-0.23270977
Deceptive3_66,Deceptive3,66,medium,fi_k2,0.1,0.1,0,1,430.0,800.0,0.076612903,18.673879,0.73773996,0.275355435,0.78393656,-0.23322569,-44.282205,-30.744298,-39.166326,-22.32227,14.307133,9.28448375,8.4229905,10.145977,-44.282205,14.307133,0.73773996,-39.166326,8.4229905,0.78393656,-22.32227,10.145977,-0.23322569
Deceptive3_66,Deceptive3,66,medium,fi_k2,1.0,1.0,0,1,64.0,800.0,0.030769231,1.4891365,0.71396943,0.33028479499999996,0.89327936,-0.23270977,-43.799987,-31.838361999999996,-34.702276,-28.974448,4.3414504,1.3280401350000002,2.4552439,0.20083637,-43.799987,4.3414504,0.71396943,-34.702276,2.4552439,0.89327936,-28.974448,0.20083637,-0.23270977
Deceptive3_66,Deceptive3,66,medium,fi_k2,10.0,10,0,1,64.0,800.0,0.030769231,1.3884463,0.69704962,0.33090885999999997,0.89452749,-0.23270977,-43.780989,-32.5768035,-35.275017,-29.87859,4.0909646,1.430373706,2.7637617,0.096985712,-43.780989,4.0909646,0.69704962,-35.275017,2.7637617,0.89452749,-29.87859,0.096985712,-0.23270977
Deceptive3_66,Deceptive3,66,medium,k2,0.1,0.1,0,1,436.0,800.0,0.09561753,17.862326,0.74591954,0.24591043,0.75028543,-0.25846457,-44.04328,-31.623722,-39.175695,-24.071749,14.233172,9.583022849999999,7.1531997,12.012846,-44.04328,14.233172,0.74591954,-39.175695,7.1531997,0.75028543,-24.071749,12.012846,-0.25846457
Deceptive3_66,Deceptive3,66,medium,k2,1.0,1.0,0,1,57.0,800.0,0.016260163,0.59001422,0.7108461,0.33224232,0.89697708,-0.23249244,-43.823791,-31.9491875,-34.779129,-29.119246,4.1368794,1.288426555,2.4220741,0.15477901,-43.823791,4.1368794,0.7108461,-34.779129,2.4220741,0.89697708,-29.119246,0.15477901,-0.23249244
Deceptive3_66,Deceptive3,66,medium,k2,10.0,10,0,1,62.0,800.0,0.015625,0.42016244,0.69629028,0.330905625,0.89452102,-0.23270977,-43.781298,-32.646825500000006,-35.345896,-29.947755,3.9398147,1.4277242855,2.7724174,0.083031171,-43.781298,3.9398147,0.69629028,-35.345896,2.7724174,0.89452102,-29.947755,0.083031171,-0.23270977
Deceptive3_66,Deceptive3,66,medium,k2_ensemble,0.1,0.1,0,1,205.0,800.0,0.088560886,19.496773,0.77064683,0.30571099,0.85742948,-0.2460075,-46.575824,-25.6936495,-31.84948,-19.537819,11.062545,6.3771373,3.5195959,9.2346787,-46.575824,11.062545,0.77064683,-31.84948,3.5195959,0.85742948,-19.537819,9.2346787,-0.2460075
Deceptive3_66,Deceptive3,66,medium,k2_ensemble,1.0,1.0,0,1,52.0,800.0,0.016949153,1.4008663,0.71329853,0.33181162999999997,0.89633303,-0.23270977,-43.845429,-32.187076000000005,-34.893574,-29.480578,4.116348,1.219545825,2.2744523,0.16463935,-43.845429,4.116348,0.71329853,-34.893574,2.2744523,0.89633303,-29.480578,0.16463935,-0.23270977
